Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field,disease
1693,macular degeneration,Noun,A disease of the retina of the eye resulting in loss of central vision.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
1725,maculopathy,Noun,Any disease of the macula of the eye,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5149,malaria,Noun,"A disease spread by mosquito, in which a protozoan, Plasmodium, multiplies in blood every few days.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
7334,mange,Noun,A skin disease of mammals caused by parasitic mites.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8962,marasmus,Noun,"Any wasting disease, especially a severe loss of body weight, in children, caused by malnutrition or the inability to digest protein",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11911,mastopathy,Noun,Any disease of the breast,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14177,measles,Noun,"A disease of pigs and cattle, caused by larval tapeworms.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14178,measles,Noun,"A disease of trees, in which the leaves are covered in spots.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
16126,megacystis,Noun,A rare disease that is identified by an abnormally large or distended bladder.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17376,melioidosis,Noun,"An infectious disease caused by the bacterium Burkholderia pseudomallei, endemic to some areas of Southeast Asia and northern Australia. 2005, Mark A. Suckov, Alexander Valisenko, Nikolai Tokarevich, Chapter 3: Animals Models in in Biodefense Research, Jann Hau, Steven J. Schapiro, Gerald L. Van Hoosier, Jr. (editors), Handbook of Laboratory Animal Science, Volume 3: Animal Models, 2nd Edition, 40, A close relative of the agent of glanders, B. pseudomallei causes a disease (melioidosis) with clinical manifestations including asymptomatic pneumonitis, acute or chronic pneumonia, and overwhelming septicemia. 2012, Melioidosis: New Insights for the Healthcare Professional, page 7, Twenty-seven proteins distinctively reacted with human plasma following environmental exposure or clinical melioidosis. 2013, Prakash S. Bisen, Ruchika Raghuvanshi, Emerging Epidemics: Management and Control, unnumbered page, Melioidosis is the etiological designation of a spectrum of clinical manifestations caused by the gram-negative bacillus Burkholderia pseudomallei. 2015, Jeremy Hull, Julian Forton, Anne Thomson, Paediatric Respiratory Medicine, 2nd Edition, page 159, Burkholderia pseudomallei is the cause of meliodosis, which is a multiorgan infection seen mainly in South East Asia and Northern Australia. Meliodosis often first presents with lung disease, which may be an acute pneumonia or more chronic lung disease, sometimes resembling TB.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17945,membranopathy,Noun,disease of a membrane,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
22470,metapneumonia,Noun,A disease caused by infection with a metapneumovirus,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
24214,metropathia,Noun,"disease of the uterus 1931, Medical Journal of Australia (volume 1, page 69) It is a very significant fact that similar changes occur in endometrium which is the seat of certain types of metropathia. 2014, Jeffrey S. Tobias, Daniel Hochhauser, Cancer and its Management (page 332) Late menopause is a risk factor because of excess and prolonged oestrogen exposure and also the frequency of late anovulatory (oestrogenic) cycles and the presence of metropathia.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
25536,microcoria,Noun,A congenital disease in which the pupils are narrower than 2 millimetres in diameter.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28269,microvasculopathy,Noun,"Any disease of the small blood vessels 2015 July 31, Xiao-Qiu Li et al., Clinical Neuropathological Analysis of 10 Cases of Cerebral Amyloid Angiopathy-Related Cerebral Lobar Hemorrhage, in Journal of Korean Neurosurgical Society[1], volume 58, DOI:10.3340/jkns.2015.58.1.30:These CAA-associated microvasculopathy (CAA-AV) changes were more common in the cerebral cortex and meninges.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
30304,milky disease,Noun,"A disease of the white grubs of Japanese beetles, caused by a soil-dwelling bacterium, Paenibacillus popilliae. 1962, Rachel Carson, Silent Spring, Boston: Houghton Mifflin, Chapter 7, p. 97,[1] When ingested by a foraging beetle grub [the spores] multiply prodigiously in its blood, causing it to turn an abnormally white color, hence the popular name, milky disease. 1972, United States Department of Agriculture, Plant Protection and Quarantine Programs, Animal and Plant Health Inspection Service, The Japanese Beetle: How We Fight It, p. 6,[2] If possible, biological controls are used. One of these is milky disease, a bacterial disease that infects and kills the grub without causing harm to other animal life.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
30307,milky spore,Noun,"A disease of the white grubs of Japanese beetles, caused by a soil-dwelling bacterium, Paenibacillus popilliae.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
40725,monkeypox,Noun,"A viral disease, of primates and some other mammals, related to smallpox.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
42055,monopathy,Noun,A disease that affects only one organ or function.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44138,morbus,Noun,disease,"medicine, formal",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44735,morphopathy,Noun,A disease or condition associated with a particular form of a gene.,"genetics, pathology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
46786,mousepox,Noun,"A skin disease of mice, similar to smallpox, caused by the poxvirus species Ectromelia virus.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
47372,moyamoya,Noun,"A disease in which certain arteries in the brain are constricted. 2014 December 13, Hisashi Makino et al., Decreased levels of circulating CD34+ cells are associated with coronary heart disease in Japanese patients with type 2 diabetes, in Journal of Diabetes Investigation[1], volume 6, DOI:10.1111/jdi.12310:We previously reported that patients of moyamoya disease showed high CD34 + cell levels (2.280.53cells/L) compared with control subjects (0.890.07cells/L) 9 .",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
50425,multiple chemical sensitivity,Noun,a chronic disease caused by a person's inability to tolerate a variety of environmental substances,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
50450,multiple sclerosis,Noun,"A chronic disease of the brain and spinal cord characterized by changes in sensation, visual problems, weakness, depression, difficulties with coordination and speech, impaired mobility and disability.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
51559,mumps,Noun,"A contagious disease caused by the Mumps virus of the genus Rubulavirus, mostly occurring in childhood, which causes swelling of glands in the face and neck.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
