Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,disease,domain,field,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,mammal,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
37500,False,,False,False,True,Any member of the Docodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,docodontid,False,False
37503,False,,False,False,True,Any member of the Docoglossa.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,docoglossan,False,False
38731,False,,False,False,True,"Any member of the Doidae, a family of moths.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,doid,False,False
38903,False,,False,False,True,Any member of the Dolichomacrostomidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dolichomacrostomid,False,False
38905,False,,False,False,True,Any member of the Dolichometopidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dolichometopid,False,False
38910,False,,False,False,True,Any member of the Dolichopodidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dolichopodid,False,False
38935,False,,False,False,True,Any member of the family Doliolidae of pelagic tunicates.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,doliolid,False,False
39619,False,,False,False,True,Any member of the Donacidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,donacid,False,False
40479,False,,False,False,True,Any member of the Doradidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,doradid,False,False
40513,False,,False,False,True,Any member of the taxonomic superfamily Doridoidea of nudibranchs.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dorid,False,False
40516,False,,False,False,True,Any member of the Dorididae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,doridid,False,False
40521,False,,False,False,True,Any member of the Dorippidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dorippid,False,False
40824,False,,False,False,True,"Any member of the family Dorvilleidae of polychaete worms. 2015 July 10, Biodiversity on the Rocks: Macrofauna Inhabiting Authigenic Carbonate at Costa Rica Methane Seeps, in PLOS ONE[1], DOI:10.1371/journal.pone.0131080:Seep sediments had higher densities of ampharetid, dorvilleid, hesionid, cirratulid and lacydoniid polychaetes, whereas carbonates had more gastropods, as well as syllid, chrysopetalid and polynoid polychaetes.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dorvilleid,False,False
40829,False,,False,False,True,Any member of the ant subfamily Dorylinae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,doryline,False,False
40831,False,,False,False,True,"A member of a taxonomic grouping of army ants and their relatives, comprised of six subfamilies Leptanilloidinae, Cerapachyinae, Ecitoninae, and the monogeneric subfamilies Aenictinae, Aenictogitinae, and genus Dorylus sensu stricto, now all placed in Dorylinae sensu lato. 2015 August 12, Xiaofan Zhou et al., Chemoreceptor Evolution in Hymenoptera and Its Implications for the Evolution of Eusociality, in Genome Biology and Evolution[1], volume 7, DOI:10.1093/gbe/evv149:which represents another independent origin of eusociality in addition to honeybee and ants; and several additional ant species, notably the dorylomorph Cerapachys biroi which represents the second most early-branching ant species following the ponerine Harpegnathos saltator (Oxley et al.)",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dorylomorph,False,False
41055,False,,False,False,True,Any member of the Dotidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dotid,False,False
41071,False,,False,False,True,Any member of the Dotoidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dotoid,False,False
42299,False,,False,False,True,Any member of the Douglasiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,douglasiid,False,False
43550,False,,False,False,True,Any member of the Draconettidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,draconettid,False,False
45062,False,,False,False,True,Any member of the Drepanidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,drepanid,False,False
45063,False,,False,False,True,Any member of the Drepanididae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,drepanidid,False,False
45073,False,,False,False,True,Any member of the Drepanosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,drepanosaurid,False,False
45473,False,,False,False,True,Any member of the Drilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,drilid,False,False
46159,False,,False,False,True,Any member of the Dromaiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dromaiid,False,False
46183,False,,False,False,True,Any member of the Dromiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dromiid,False,False
46195,False,,False,False,True,Any member of the Dromomerycidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dromomerycid,False,False
46203,False,,False,False,True,"Any member of the Dromornithidae. 2017, Hanneke Meijer, The Guardian, 22 November: Some dromornithids reached colossal size, such as Bullockornis, nicknamed the Demon Duck of Doom, which likely stood 2.5 metres tall.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dromornithid,False,False
46800,False,,False,False,True,Any member of the Drosophilidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,drosophilid,False,False
47689,False,,False,False,True,Any member of the Dryinidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryinid,False,False
47714,False,,False,False,True,Any member of the Dryomyzidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryomyzid,False,False
47716,False,,False,False,True,Any member of the Dryophthoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryophthorid,False,False
47718,False,,False,False,True,Any member of the Dryopithecidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryopithecid,False,False
47721,False,,False,False,True,Any member of this genus of primates.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryopithecine,False,False
47724,False,,False,False,True,Any member of the Dryosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryosaurid,False,False
47732,False,,False,False,True,Any member of the Dryptosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dryptosaurid,False,False
47784,False,,False,False,True,Any member of the Dsungaripteridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dsungaripterid,False,False
48596,False,,False,False,True,Any member of the Dugesiidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dugesiid,False,False
48607,False,,False,False,True,Any member of the Dugongidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dugongid,False,False
48726,False,,False,False,True,Any member of the Dulidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dulid,False,False
49458,False,,False,False,True,Any member of the Dunkleosteidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dunkleosteid,False,False
50092,False,,False,False,True,Any member of the Dussumieridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dussumierid,False,False
50094,False,,False,False,True,Any member of the Dussumieriidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dussumieriid,False,False
50409,False,,False,False,True,"A member of the Dvinosauria, a clade of primitive semi-aquatic to completely aquatic amphibians.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dvinosaur,False,False
50410,False,,False,False,True,Any member of the Dvinosauridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dvinosaurid,False,False
50925,False,,False,False,True,Any member of the Dynastidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dynastid,False,False
51066,False,,False,False,True,Any member of the Dysderidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dysderid,False,False
51585,False,,False,False,True,Any member of the family Dytiscidae of diving beetles.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,dytiscid,False,False
2955,False,,False,False,True,Any member of the Quercypsittidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,quercypsittid,False,False
240,False,,False,False,True,Any member of the Zanclodontidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zanclodontid,False,False
341,False,,False,False,True,Any of the family Zaproridae of prowfish.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zaprorid,False,False
393,False,,False,False,True,Any member of the Zatheria.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zatherian,False,False
398,False,,False,False,True,Any member of the Zatracheidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zatracheid,False,False
400,False,,False,False,True,Any member of the Zatrachydidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zatrachydid,False,False
819,False,,False,False,True,Any member of the Zerconidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zerconid,False,False
1126,False,,False,False,True,"Any member of the Basilosauridae, formerly under the taxonomically invalid name Zeuglodontidae.",,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zeuglodont,False,False
1657,False,,False,False,True,Any of the family Ziphiidae of beaked whales.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,ziphiid,False,False
1863,False,,False,False,True,Any member of the order Zoanthidea of cnidarians commonly found in coral reefs and other marine environments.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zoanthid,False,False
1900,False,,False,False,True,Any member of the Zodariidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zodariid,False,False
2177,False,,False,False,True,Any member of the Zonitidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zonitid,False,False
2365,False,,False,False,True,Any member of the Zoogonidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zoogonid,False,False
2784,False,,False,False,True,Any member of the Zopheridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zopherid,False,False
2792,False,,False,False,True,Any member of the insect order Zoraptera.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zorapteran,False,False
2808,False,,False,False,True,Any member of the Zoridae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zorid,False,False
2829,False,,False,False,True,Any member of the Zorocratidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zorocratid,False,False
2831,False,,False,False,True,Any member of the Zoropsidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zoropsid,False,False
2850,False,,False,False,True,Any member of the Zosteropidae.,,zoology,,False,,,,,False,False,False,,False,False,,Noun,False,False,False,False,False,,zosteropid,False,False
