Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
8840,incogitability,Noun,The quality of being incogitable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8849,incogitativity,Noun,The quality of being incogitative; lack of thought or of the power of thinking. (Can we find and add a quotation of Wollaston to this entry?),,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8867,incognoscibility,Noun,The quality of being incognoscible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8870,incoherence,Noun,"The quality of being incoherent. The quality of not making logical sense or of not being logically connected. 1599, Thomas Bilson, The Effect of Certaine Sermons Touching the Full Redemption of Mankind by the Death and Bloud of Christ Jesus, London: Walter Burre, p.145,[1] HE DESCENDED, signifieth a voluntarie motion, where as the bodie dead hath neither WILL nor MOTION. [] Though therefore this exposition cannot be charged with falsitie, for Christ was trulie buried; yet may it not bee endured by reason of [] the improprietie and incoherence of the worde, that a deade corps should descend [] 1680, Henry Care, The History of the Damnable Popish Plot, London: B.R. et al., Chapter 23, Section 2, p.327,[2] [] the said Lane is prevailed with [] to prefer an Indictment against Dr. Oates, for attempting to commit upon him the horrid and detestable sin of Sodomy; but the Grand Jury, by reason of the incoherence and slightness of his Evidence, did not think fit to finde it, but returned an Ignoramus. 1872, George Eliot, Middlemarch, Chapter70,[3] Bulstrode went away now without anxiety as to what Raffles might say in his raving, which had taken on a muttering incoherence not likely to create any dangerous belief. 1905, Edith Wharton, The House of Mirth, Book 2, Chapter10,[4] Lilys head was so heavy with the weight of a sleepless night that the chatter of her companions had the incoherence of a dream. 2002, Geoffrey Eugenides, Middlesex, New York: Farrar, Straus and Giroux, Book 2, p.99,[5] My grandfather, accustomed to the multifarious conjugations of ancient Greek verbs, had found English, for all its incoherence, a relatively simple tongue to master. (obsolete) The quality of not holding together physically. 1669, Robert Boyle, The History of Fluidity and Firmness, Section 16, in Certain Physiological Essays and Other Tracts, London: Henry Herringman, p.182,[6] [] if it [Salt-Petre] be beaten into an impalpable powder, this powder, when it is pourd out, will emulate a Liquor, by reason that the smallness and incoherence of the parts do both make them easie to be put into motion []",uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8875,incoherency,Noun,"The quality of being incoherent; lack of coherence. 1686, Robert Boyle, A Free Enquiry into the Vulgarly Receivd Notion of Nature, London: John Taylor, Conclusion, p.409,[1] [] Haste and Sickness made me rather venture on your good Nature, for the Pardon of a venial Fault, than put myself to the trouble of altering the Order of these Papers, and substituting new Transitions and Connections, in the room of those, with which I formerly made up the Chasms and Incoherency of the Tract, you now receive. 1785, Sophia Lee, The Recess, London: T. Cadell, Volume 3, Part 6, p.260,[2] Pardon, madam, the haste and incoherency of scrawls penned at so trying a moment. 1886, Robert Louis Stevenson, Strange Case of Dr Jekyll and Mr Hyde,[3] It can make no change. You do not understand my position, returned the doctor, with a certain incoherency of manner.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8883,incoincidence,Noun,The quality of being incoincident; lack of coincidence.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8898,incombustibleness,Noun,The quality of being incombustible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8932,incomitance,Noun,The quality of being incomitant.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8974,incommunicableness,Noun,Quality of being incommunicable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
8992,incomparableness,Noun,Quality of being incomparable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9066,incompossibility,Noun,The quality of being incompossible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9083,incompressibility,Noun,"The quality of being incompressible, of not compressing under pressure Water has a high degree of incompressibility.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9093,inconceivability,Noun,The quality of being inconceivable.,uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9096,inconceivableness,Noun,"The quality of being inconceivable. 1690, John Locke, An Essay Concerning Human Understanding, Book IV, Chapter III,[1] An unfair way which some men take with themselves: who, because of the inconceivableness of something they find in one, throw themselves violently into the contrary hypothesis, though altogether as unintelligible to an unbiassed understanding. 1843, John Stuart Mill, A System of Logic, London: John W. Parker, Volume I, Book 2, Chapter 5, p. 313,[2] Now I cannot but wonder that so much stress should be laid upon the circumstance of inconceivableness, when there is such ample experience to show, that our capacity or incapacity of conceiving a thing has very little to do with the possibility of the thing in itself; but is in truth very much an affair of accident, and depends upon the past history and habits of our own minds. 1872, George MacDonald, The Vicars Daughter, Chapter 6,[3] He must love space for us, though it be needless for himself; seeing that in all the magnificent notions of creation afforded us by astronomers,shoal upon shoal of suns, each the centre of complicated and infinitely varied systems,the spaces between are yet more overwhelming in their vast inconceivableness.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9185,inconsequentiality,Noun,the property of being inconsequential,uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9193,inconsiderableness,Noun,Quality of being inconsiderable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9211,inconsistentness,Noun,"The quality of being inconsistent. 1904, Helen Reimensnyder Martin, Tillie: A Mennonite Maid; a Story of the Pennsylvania Dutch, page 113:But can't you see the inconsistentness of the plain people? Now a New Mennonite he says his conscience won't leave him wear grand [wear worldly dress] but he 'll make his livin' in Lancaster city by keepin' a jew'lry- store.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9215,inconsolableness,Noun,The quality of being inconsolable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9233,inconstantness,Noun,Quality of being inconstant.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9236,inconstructibility,Noun,Quality of not being constructible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9247,incontestableness,Noun,The quality of being incontestable.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9250,incontestibility,Noun,The quality of being incontestible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9284,incontrovertibleness,Noun,The quality of being incontrovertible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9287,inconvenience,Noun,"The quality of being inconvenient. Hooker They plead against the inconvenience, not the unlawfulness, [] of ceremonies in burial.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9307,inconvertibleness,Noun,The quality of being inconvertible.,,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
9387,incorrigibleness,Noun,"The quality of being incorrigible; incorrigibility. 1610, The Bible, Douay-Rheims, Old and New Testaments, Complete[1]:Amos Chapter 4 The Israelites are reproved for their oppressing the poor, for their idolatry, and their incorrigibleness. 4:1. 1854, Theodor Mommsen, The History of Rome (Volumes 1-5)[2]:(1) They had become sufficiently convinced of the incorrigibleness of the party in power: the fact that the governing lords had even in the last war neither forgotten their spite nor learned greater wisdom, was shown by the effrontery bordering on simplicity with which they now instituted proceedings against Hamilcar as the originator of the mercenary war, because he had without full powers from the government made promises of money to his Sicilian soldiers. 1913, J. C. McFeeters, Sketches of the Covenanters[3]:On the one side she was attached to her king, notwithstanding his incorrigibleness; on the other, she was devoted to the principles involved, including the independence of the Church.",,False,,False,False,False,,False,False,,False,,False,False,,False,True,False,False,False,False,False,False,,
