Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,domain,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
24635,False,,False,False,False,A derivative compound obtained by reaction with iodine.,chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,iododerivative,False,False
24720,False,,False,False,False,Any compound in which one or more hydroxyl groups of a sugar have been replaced by atoms of iodine,biochemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,iodosugar,False,False
24877,False,,False,False,False,"Any substance that can transfer ions from a hydrophilic medium (such as water) to a hydrophobic medium, or across a biological membrane, normally by forming a reversible complex with it; an ion carrier",chemistry,False,,substance,substance,True,False,False,,False,False,,Noun,False,False,False,False,False,,ionophore,False,False
24968,False,,False,False,False,An antiarrhythmic drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipazilide,False,False
24977,False,,False,False,False,A neuroprotective drug that is a glutamate antagonist.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipenoxazone,False,False
24980,False,,False,False,False,An anticholinergic drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipidacrine,False,False
24994,False,,False,False,False,A particular gliflozin drug.,,False,,gliflozin,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipragliflozin,False,False
24995,False,,False,False,False,An anticholinergic drug administered by inhalation for the treatment of obstructive lung diseases.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipratropium,False,False
25000,False,,False,False,False,"A hydrazine drug previously used as an antidepressant, known to cause fulminant hepatitis.",,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,iproclozide,False,False
25003,False,,False,False,False,A particular antihistamine drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,iproheptine,False,False
25004,False,,False,False,False,A hydrazine drug formerly used as an antidepressant.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,iproniazid,False,False
25006,False,,False,False,False,An antiprotozoal nitroimidazole drug used in veterinary medicine.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipronidazole,False,False
25010,False,,False,False,False,A nonsteroidal anti-inflammatory drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,ipsalazide,False,False
25046,False,,False,False,False,An antitussive drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,iquindamine,False,False
25055,False,,False,False,False,An antiasthmatic drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,iralukast,False,False
25056,False,,False,False,False,A drug that acts as a dual non-competitive antagonist of the AMPA receptor.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,irampanel,False,False
25242,False,,False,False,False,A particular drug used in chemotherapy.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,irinotecan,False,False
25422,False,,False,False,False,"The compound obtained by the reaction of oxygen on iron. Either iron(II) oxide (old term ferrous oxide, chemical formula FeO) or iron(III) oxide (old term ferric oxide, chemical formula Fe2O3). Generally known as rust when hydrated.",chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,iron oxide,False,False
26089,False,,False,False,False,Any substance causing irritation; an irritant.,,False,,substance,substance,True,False,False,,False,False,,Noun,False,False,False,False,False,,irritative,False,False
26130,False,,False,False,False,An antiulcer drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,irsogladine,False,False
26156,False,,False,False,False,An antidiabetic drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isaglidole,False,False
26420,False,,False,False,False,"A drug, structurally related to methadone, with antitussive and anticholinergic effects.",,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoaminile,False,False
26505,False,,False,False,False,A drug used to treat gout.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isobromindione,False,False
26508,False,,False,False,False,An anesthetic drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isobutamben,False,False
26520,False,,False,False,False,"A substance used as an anti-inflammatory painkiller, often shortened to ibuprofen.",pharmacology,False,,substance,substance,True,False,False,,False,False,,Noun,False,False,False,False,False,,isobutylphenyl propionic acid,False,False
26543,False,,False,False,False,A hydrazine drug that is used as an antidepressant.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isocarboxazid,False,False
26659,False,,False,False,False,An azole antifungal drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoconazole,False,False
26702,False,,False,False,False,The unstable compound H-N=C=O that is metameric with cyanic acid,inorganic chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,isocyanic acid,False,False
26841,False,,False,False,False,The drug afegostat.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isofagomine,False,False
26847,False,,False,False,False,"An isometric-hexoctahedral bright white mineral containing copper, iron, palladium, and platinum.",,False,,mineral,mineral,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoferroplatinum,False,False
26849,False,,False,False,False,A nonsteroidal anti-inflammatory drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isofezolac,False,False
26861,False,,False,False,False,"Any compound, isomeric with the flavonoids, derived from 3-phenyl-1,4-benzopyrone",organic chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoflavonoid,False,False
26902,False,,False,False,False,An organic compound found in the tree Artocarpus dadah.,organic chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,isogemichalcone,False,False
27298,False,,False,False,False,The opioid analgesic drug pethidine.,pharmacology,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isonipecaine,False,False
27304,False,,False,False,False,A nonsteroidal anti-inflammatory drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isonixin,False,False
27368,False,,False,False,False,A compound of two or more amino acids (a peptide) in which an amide link involves an amino group not in the alpha- position,chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,isopeptide,False,False
27446,False,,False,False,False,A nonsteroidal anti-inflammatory drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoprazone,False,False
27456,False,,False,False,False,Any compound formally derived from one or more isoprene units.,organic chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoprenoid,False,False
27473,False,,False,False,False,A nonsteroidal anti-inflammatory drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoprofen,False,False
27474,False,,False,False,False,A particular antihistamine drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isopromethazine,False,False
27475,False,,False,False,False,A long-acting anticholinergic drug used in the treatment of peptic ulcers and other gastrointestinal disorders involving hyperacidity and hypermotility.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isopropamide,False,False
27545,False,,False,False,False,The drug clazolam.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isoquinazepon,False,False
27590,False,,False,False,False,"An aromatic compound, a precursor for MDP2P which is converted into the psychoactive drug MDMA or ecstasy, found in small amounts in essential oils but more commonly obtained by isomerizing safrole.",organic chemistry,False,,compound,compound,True,False,False,,False,False,,Noun,False,False,False,False,False,,isosafrole,False,False
27769,False,,False,False,False,A particular antipruritic drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isothipendyl,False,False
27772,False,,False,False,False,An antiulcer drug.,,False,,drug,drug,True,False,False,,False,False,,Noun,False,False,False,False,False,,isotiquimide,False,False
